seq,sha8,date,kind,count,detail,subject
1368,abb75893,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"CHK-001: 生产可达调用图检查器 (compile_commands+nm, 负例抓 session/drizzle 直连, JSON/DOT 图, ACR 零可达)"
1369,1490bae5,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"CHK-002: 非空静态图/运行图检查器 (--ir/--module-index/--trace 必填, 7 负例全抓, 空 trace FAIL)"
1370,80a00b1e,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"CHK-003: serial-heavy 与资源接线检查器 (P2 宏关/P3 双循环/无 gate caller 负例全抓, allowlist 登记)"
1372,ef9e34db,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-001: 冻结 Runtime 与模块公共合同 (Runtime/ModulePlan/IModule/ThreadBudget/RAII lease, ABI layout 测试 9/9 PA"
1373,30c83b45,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-002: 全局原子 ThreadBudget 租约 (三策略 RAII 归还, 双节点不超卖/异常/取消恢复, 8x PASS)"
1374,a03077ec,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-003: 并发安全 RunContext (快照访问/唯一 producer/TSan 修复 scheduler budget 竞争, 4 测试 TSan PASS)"
1375,90cf35a8,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-004: nlohmann 驱动 PipelineIR 解析+ModuleRegistry 静态验证 (9 错误种类全 fixture, CLI 重链接通过)"
1376,c764c2be,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-005: 可执行 ModuleRegistry (真实 Phase1/2/3 工厂, 合同校验/重复端口/heavy+serial/ACR 拒, nlohmann index)"
1377,d0114cd4,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-006: 唯一 Scheduler+Runtime DAG 调度 (节点级失败传播/内存回压/node-ID 状态/add_node move 修复, TSan PASS)"
1378,d5f5143a,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-007: 类型化 ArtifactStore (role 绑定 P1→P2→P3, 篡改检测, 唯一 producer, JSON roundtrip)"
1379,84191084,2026-08-31,NEWDIR,1,首次出现 cli/commands.cpp,"RT-008: CLI 接入唯一 Runtime (main 拆分, run/phase 走 runtime_client, cfitsio 并行 I/O 串行化, CHK-001 REACH_PAS"
1379,84191084,2026-08-31,NEWDIR,1,首次出现 cli/parser.cpp,"RT-008: CLI 接入唯一 Runtime (main 拆分, run/phase 走 runtime_client, cfitsio 并行 I/O 串行化, CHK-001 REACH_PAS"
1379,84191084,2026-08-31,NEWDIR,1,首次出现 cli/runtime_client.cpp,"RT-008: CLI 接入唯一 Runtime (main 拆分, run/phase 走 runtime_client, cfitsio 并行 I/O 串行化, CHK-001 REACH_PAS"
1379,84191084,2026-08-31,NEWDIR,1,首次出现 cli/runtime_client.h,"RT-008: CLI 接入唯一 Runtime (main 拆分, run/phase 走 runtime_client, cfitsio 并行 I/O 串行化, CHK-001 REACH_PAS"
1379,84191084,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-008: CLI 接入唯一 Runtime (main 拆分, run/phase 走 runtime_client, cfitsio 并行 I/O 串行化, CHK-001 REACH_PAS"
1380,90cad495,2026-08-31,NEWDIR,1,首次出现 cli/cli_common.h,"RT-009: 真实静态与observed运行图 (NodeTrace, static/observed/L0+sidecar, graph命令, 路径脱敏; 补录 cli_common.h)"
1380,90cad495,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,"RT-009: 真实静态与observed运行图 (NodeTrace, static/observed/L0+sidecar, graph命令, 路径脱敏; 补录 cli_common.h)"
1381,8df1a86d,2026-08-31,NEWDIR,1,首次出现 tools/gen_provider_manifests.py,CPU-001/CPU-002: 独立provider构建与能力配额检测 (AVX2/AVX512 targets+manifest+selftest+负例+ISA泄漏检查; cgroup v1+qu
1381,8df1a86d,2026-08-31,LEDGER,1,改台账 TASK_LEDGER.csv,CPU-001/CPU-002: 独立provider构建与能力配额检测 (AVX2/AVX512 targets+manifest+selftest+负例+ISA泄漏检查; cgroup v1+qu
1382,d3cd1a6c,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"CPU-003: v2 benchmark profile 与 verify-profile 复读 (12 kernel Oracle PASS, 3 provider DSO 实测, 864 raw"
1384,37e06ea8,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"CPU-004: 逐 kernel 自适应路由 (v2 profile 机器一致性校验, unsupported 回 baseline 但多线程, kernel_routes 输出)"
1386,5b13e214,2026-09-01,NEWDIR,1,首次出现 cli/resource_recorder.h,"MON-001: 资源监测接入每个 heavy node (resource_samples.csv/resource_summary.json/worker_balance.csv 自动生成, in"
1386,5b13e214,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"MON-001: 资源监测接入每个 heavy node (resource_samples.csv/resource_summary.json/worker_balance.csv 自动生成, in"
1388,575f68e8,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,MON-002: 资源门禁接入生产控制流 (first-10s 快速失败 + 结束 evaluate_gate → RESOURCE(10)+diagnosis)
1391,1c4b2802,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"MON-003: 2核合成 workload 门禁验证 (5 kernel ≥10s, 多核生产通过, 单核负 fixture 失败, harness 干扰如实记录)"
1393,b0ad63c3,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P1-001: Phase1 8 类模块注册 (cosmetic/star-psf/wcs-platesolve/photometry/noise-snr/drizzle/writer, 端口+执行类"
1395,c626780f,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P1-003: Drizzle 路径清理验证 (CLI 无 hp_drizzle_run_hips/spawn_frame_from_fits 直连, cmd_drizzle 仅 preset, ca"
1397,70c2701b,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P1-002: 生产 Oracle 补齐 (stars/PSF 五场景+completeness/FP/FWHM, WCS 扰动/无解, photometry 饱和拒绝; ABI 遗留测试同步)"
1399,a0a8df2b,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P1-004: Phase1 数值与资源联合门 (resource_summary 引用 run_id 与 science manifest 互引, 6 Oracle 同 commit 全绿)"
1401,10d1c318,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P2-001: 并行化生产 Coverage/Sampler (std::thread + Runtime lease 多 worker, 移除 OpenMP 默认关闭与 _MSC_VER 排除, N"
1403,f37d4a09,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P2-002: 并行化生产 UPM 求解 (per-obs/control/frame CG 走 Runtime lease, worker-local 规约, N==1 persist 一致)"
1405,2211d0a9,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P2-003: 生产接缝 Oracle (三块 mini HiPS + phase2 run 端到端; M 吸收背景差/C 校空间残差, before→after 下降, 源不拟合)"
1407,bb78ff6b,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P2-004: 排异/积分生产 Oracle (cosmic/低样本/NaN-ivar/AUTO 解析/integration weighted mean/all-rejected/frame ide
1409,afb0cf3e,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P2-005: Block/IO 内存计划验证 (block plan 有界/禁 35GB 稠密 cache/峰值 RSS ≤ 容差/覆盖完整)
1411,b27600d6,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P2-006: Canonical Phase2 Pipeline (IR 7 节点链 coverage..write; observed trace 逐节点匹配 static graph)
1413,fa677b5a,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P2-007: Phase2 接缝与资源联合门 (6 块 seam workload ≥10s; workers≥2/CPU≥90% 达门; 科学+资源双证)
1415,9e8ba103,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P3-001: Phase3 科学与算法冻结 (abs(dec)<=85° 单一条件统一 SCI/API/session/WCS; 冻结项审计)
1417,3227578a,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"P3-002: properties/order/unit (order_sel 上限=输入实际 order; BUNIT 合同缺省 ADU, 移除 Jy/beam)"
1419,c62daea4,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P3-003: Runtime 并行 tile resampler (row-band work units; 每 worker 独立 sampler+cache; 1/N 等价; 禁 hardwar
1421,267b3ed0,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P3-004: 独立球面重采样 Oracle (常数/解析场 cos²dec vs 独立 TAN reference; RA wrap; 旋转 TAN; 无人工接缝)
1423,d6af18a1,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P3-005: FITS 输出校验与 provenance (bitpix -32/-64 真实决定 buffer; 关键字/coverage/provenance 完整)
1425,3617b6c4,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,P3-006: Phase3 生产 Pipeline 与资源门 (IR 5 节点链 properties→wcs→resample2→writer→verify; ≥10s; 科学/资源/trace 
1427,b67a9167,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,DOC-001: 重建合同 front matter 与完整图 (36 合同图/生产可达/源索引/注释卫生 全 PASS)
1429,e70f7d94,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,DOC-002: 重建当前版本追溯矩阵 (63 行追溯/66 claims 最终追溯/18 DATA artifact 全 PASS)
1431,50d9759f,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,DOC-003: 重建全公共 API AST 语义检查 (API docs/ABI/AST 全 PASS; max_tiles 守卫实现; CLI doc 同步)
1433,5eda0bc9,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"DOC-004: 补齐所有生产模块 README (22 个 registry 模块 README, 生成器 gen_module_readmes 以 descriptor 为源)"
1435,8a3dec6f,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,DOC-005: 重建 L0 负责人文档 (REVIEW.md V6.1 进度+组件状态表; 5 L0 链接完整; 追溯诚实)
1437,8ba2f265,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"DOC-006: 统一注释命名与代码可读性 (任务号注释 0 残留, 保留合同 ID; hygiene 0 违规)"
1439,e25f3f0c,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,QA-001: 零警告与静态分析 (GCC/Clang 严格 flags 0 warning; clang-tidy/cppcheck P0/P1 清零)
1440,8003297f,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"QA-002: Sanitizer 全路径 (ASan/UBSan/LSan 56/56, TSan 定向 28/28, 修复 cpu_abi leak 与 p1_resource race)"
1441,46e8dbb0,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"QA-003: 依赖许可 SBOM 与可复现构建 (CycloneDX 1.5, nlohmann/cfitsio/zlib 锁定, 编译链 metadata)"
1443,b8879dae,2026-09-01,LEDGER,1,改台账 TASK_LEDGER.csv,"LNX-001: Linux 干净构建 (GCC Release + Clang Debug 全新目录 0 warning, 56/56 PASS, compile_commands/link map"
1445,25dc4562,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"LNX-002: Linux 全合成科学测试 (astrocs test synthetic all 7/7 PASS, 模块 56/56, machine summary)"
1446,db5c3bd1,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"LNX-003: Sanitizer 现场复验 (新 build 目录 ASan/LSan 56/56, TSan 28/28, 绑定 commit)"
1448,2baf4ecd,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"LNX-004: 2c2g 资源与恢复 (P1/P2/P3 heavy 门禁 PASS, cancel/resume/低内存 backpressure, 修复 cancel 接线)"
1450,c7dee933,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"LNX-005: 真实数据冒烟尝试 (Fatduck 离线, WAITING_WINDOWS/NOT_RUN_EXTERNAL_OFFLINE, WIN-004 仍为强制真实门)"
1452,e1045969,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"WIN-001..006: Fatduck 离线 WAITING_WINDOWS 登记 (非伪造 PASS, 下一在线窗口执行)"
1453,294c2b76,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"REL-001: Linux alpha.2 发布包完成, Windows 待 Fatduck (WAITING_WINDOWS)"
1454,8c71f7ab,2026-09-02,NEWDIR,1,首次出现 工程控制/AstroCS_V6_1_REWORK_CONTROL_20260831,"REL-002: FINDINGS P0/P1 关闭 36/40 (resolution_commit+evidence 绑定, 遗留 F-032/033/036 REL-003 与 F-037 WI"
1456,edcc8688,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"LNX-005: 台账状态修正为 WAITING_DATA (Fatduck 真实数据待取非 Windows 编译窗口, validator 规则4 合规; TASK_RESULT 保持 WAITIN"
1458,faad602d,2026-09-02,LEDGER,1,改台账 TASK_LEDGER.csv,"REL-003: 审核包一致性 (LNX-001 parent_commit 修正为真实 QA-003 SHA, LNX-005 PASS 诚实登记, COMMITS 57 任务含 LNX-005)"
1459,24c7eec7,2026-09-02,NEWDIR,1,首次出现 dist/audit,"REL-003: 审核包 Linux 侧交付 (1309 文件 validator 双 PASS NOT_READY, dist/audit ZIP, FINDINGS 36/40, COMMITS "
1463,fed64294,2026-09-02,NEWDIR,1,首次出现 cmake/win32_pthread_shim,WIN-001: cfitsio MSVC pthread shim (SRWLOCK 映射) + NOMINMAX 全局定义 (std::min/max 宏污染)
1475,065c81de,2026-09-02,NEWDIR,1,首次出现 tools/doccheck,docs(governance): GOV-001 冻结Alpha工程约束
1476,bbe2e59e,2026-09-02,NEWDIR,1,首次出现 runtime/logging,feat(logging): LOG-001 统一结构化日志接口
1476,bbe2e59e,2026-09-02,NEWDIR,1,首次出现 tests/monitoring,feat(logging): LOG-001 统一结构化日志接口
1476,bbe2e59e,2026-09-02,NEWDIR,1,首次出现 tools/monitoring,feat(logging): LOG-001 统一结构化日志接口
1477,1c3d1dc9,2026-09-02,NEWDIR,1,首次出现 contracts/config,docs(architecture): ARC-001 冻结DLL产品边界
1478,f260b804,2026-09-02,NEWDIR,1,首次出现 cmake/toolchain,build(msvc): BLD-001 冻结Windows发布工具链
1478,f260b804,2026-09-02,NEWDIR,1,首次出现 packaging/schemas,build(msvc): BLD-001 冻结Windows发布工具链
1478,f260b804,2026-09-02,NEWDIR,1,首次出现 packaging/windows,build(msvc): BLD-001 冻结Windows发布工具链
1478,f260b804,2026-09-02,PRESET,1,改 CMakePresets.json,build(msvc): BLD-001 冻结Windows发布工具链
1479,2df77afe,2026-09-02,NEWDIR,1,首次出现 contracts/data,feat(data): DATA-001 冻结类型化产物合同
1479,2df77afe,2026-09-02,NEWDIR,1,首次出现 runtime/artifact_store,feat(data): DATA-001 冻结类型化产物合同
1479,2df77afe,2026-09-02,NEWDIR,1,首次出现 tests/artifact,feat(data): DATA-001 冻结类型化产物合同
1480,b7b2dea7,2026-09-02,NEWDIR,1,首次出现 docs/DOCUMENT_INDEX.yaml,docs(governance): GOV-002 归档非当前工程文档
1480,b7b2dea7,2026-09-02,NEWDIR,1,首次出现 docs/archive,docs(governance): GOV-002 归档非当前工程文档
1480,b7b2dea7,2026-09-02,RENAME50,881,改名或移动 881 文件（目录重构）,docs(governance): GOV-002 归档非当前工程文档
1480,b7b2dea7,2026-09-02,LEDGER,4,"改台账 02_TASK_LEDGER.csv, 05_TASK_LEDGER.csv, 02_TASK_LEDGER.csv, 02_TASK_LEDGER.csv",docs(governance): GOV-002 归档非当前工程文档
1482,39e77317,2026-09-02,NEWDIR,1,首次出现 docs/governance,build(version): GOV-003 统一Alpha版本事实源
1483,5d38ebd7,2026-09-02,NEWDIR,1,首次出现 runtime/pipeline,feat(runtime): RT-001 实现类型化运行图
1483,5d38ebd7,2026-09-02,NEWDIR,1,首次出现 tests/pipeline,feat(runtime): RT-001 实现类型化运行图
1483,5d38ebd7,2026-09-02,NEWDIR,1,首次出现 tests/runtime,feat(runtime): RT-001 实现类型化运行图
1484,c1ee791a,2026-09-02,NEWDIR,1,首次出现 docs/interfaces,feat(data): DATA-002 定义三阶段产品交换合同
1486,caee3e67,2026-09-03,NEWDIR,1,首次出现 modules/services,feat(io): IO-001 实现流式FITS读写API并修复F32字节序
1486,caee3e67,2026-09-03,NEWDIR,1,首次出现 runtime/io,feat(io): IO-001 实现流式FITS读写API并修复F32字节序
1486,caee3e67,2026-09-03,NEWDIR,1,首次出现 tests/io,feat(io): IO-001 实现流式FITS读写API并修复F32字节序
1487,5de08133,2026-09-03,NEWDIR,1,首次出现 tests/abi,test(abi): ABI-002 冻结ABI生命周期语义
1488,56ab85ba,2026-09-03,NEWDIR,1,首次出现 runtime/core,refactor(runtime): RT-002 隔离阶段运行时生命周期
1489,6affe300,2026-09-03,NEWDIR,1,首次出现 docs/owner,docs(owner): GOV-004 建立负责人审查入口
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 cmake/install_layout.cmake,build(layout): BLD-003 建立模块化安装骨架
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 modules/conformance,build(layout): BLD-003 建立模块化安装骨架
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 packaging/README.md,build(layout): BLD-003 建立模块化安装骨架
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 packaging/astrocs.product.json,build(layout): BLD-003 建立模块化安装骨架
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 packaging/install-tree.contract.json,build(layout): BLD-003 建立模块化安装骨架
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 packaging/licenses,build(layout): BLD-003 建立模块化安装骨架
1492,46b0d8e1,2026-09-03,NEWDIR,1,首次出现 packaging/verify_install_tree.py,build(layout): BLD-003 建立模块化安装骨架
1493,64a2f996,2026-09-03,NEWDIR,1,首次出现 packaging/dependency-lock.json,build(deps): BLD-004 锁定依赖与许可证边界
1493,64a2f996,2026-09-03,NEWDIR,1,首次出现 packaging/gen_sbom_input.py,build(deps): BLD-004 锁定依赖与许可证边界
1495,0d32c07d,2026-09-03,NEWDIR,1,首次出现 providers/cpu,feat(cpu): CPU-001 实现ISA与OS安全探测
1495,0d32c07d,2026-09-03,NEWDIR,1,首次出现 tests/cpu,feat(cpu): CPU-001 实现ISA与OS安全探测
1497,da5ca108,2026-09-03,NEWDIR,1,首次出现 runtime/module_loader,feat(loader): ABI-003 实现受限DLL加载
1500,2a8676bf,2026-09-03,NEWDIR,1,首次出现 docs/traceability,test(traceability): DOC-001 建立机器追溯合同
1500,2a8676bf,2026-09-03,NEWDIR,1,首次出现 schemas/traceability_matrix.schema.json,test(traceability): DOC-001 建立机器追溯合同
1500,2a8676bf,2026-09-03,NEWDIR,1,首次出现 tools/traceability,test(traceability): DOC-001 建立机器追溯合同
1504,40b5687b,2026-09-03,NEWDIR,1,首次出现 runtime/registry,feat(registry): ABI-004 接入动态模块注册
1505,b09e4b2c,2026-09-03,NEWDIR,1,首次出现 tests/testkit,test(testkit): TST-001 冻结模块验证结构
1505,b09e4b2c,2026-09-03,NEWDIR,1,首次出现 tools/testkit,test(testkit): TST-001 冻结模块验证结构
1515,4ca0d0e9,2026-09-04,NEWDIR,1,首次出现 runtime/monitoring,feat(monitor): LOG-002 资源监控 CSV 落盘与机器验证
1518,0b0d2694,2026-09-04,NEWDIR,1,首次出现 tools/graph,docs(graph): LOG-003 运行图渲染工具
1521,a4fdee3f,2026-09-05,NEWDIR,1,首次出现 evidence/v8_1_ci_control,chore(control): V81-ADOPT-001 注册控制包 V8.1 并冻结工作区身份 [V81-ADOPT-001]
1521,a4fdee3f,2026-09-05,PACKNEW,1,新增包文件 engineering/control/active/AstroCS_ALPHA0.11.0_EXISTING_WORKSPACE_CI_CONTROL_V8_1_20260905/00_READ_FIRST.md,chore(control): V81-ADOPT-001 注册控制包 V8.1 并冻结工作区身份 [V81-ADOPT-001]
1521,a4fdee3f,2026-09-05,PACKNEW,1,新增包文件 engineering/control/active/AstroCS_ALPHA0.11.0_EXISTING_WORKSPACE_CI_CONTROL_V8_1_20260905/START_PROMPT.txt,chore(control): V81-ADOPT-001 注册控制包 V8.1 并冻结工作区身份 [V81-ADOPT-001]
1521,a4fdee3f,2026-09-05,LEDGER,2,"改台账 CONTROL_TASK_LEDGER.csv, V7_1_STATIC_TASK_LEDGER.csv",chore(control): V81-ADOPT-001 注册控制包 V8.1 并冻结工作区身份 [V81-ADOPT-001]
1522,af9ecdc5,2026-09-05,NEWDIR,1,首次出现 ci/verify_workspace_adoption.py,chore(evidence): V81-ADOPT-002 冻结预存状态与远端关系 [V81-ADOPT-002]
1522,af9ecdc5,2026-09-05,CI,1,改 ci/ 下文件（机器门口径）,chore(evidence): V81-ADOPT-002 冻结预存状态与远端关系 [V81-ADOPT-002]
1523,98c2354f,2026-09-05,NEWDIR,1,首次出现 ci/reconcile_state.py,chore(evidence): V81-ADOPT-003 任务证据对账重建 TASK_STATE 191 项 [V81-ADOPT-003]
1523,98c2354f,2026-09-05,CI,1,改 ci/ 下文件（机器门口径）,chore(evidence): V81-ADOPT-003 任务证据对账重建 TASK_STATE 191 项 [V81-ADOPT-003]
1524,becc85a0,2026-09-05,NEWDIR,1,首次出现 ci/toolchain.lock.json,chore(ci): V81-ADOPT-004 Agent 主机工具链盘点与锁存 [V81-ADOPT-004]
1524,becc85a0,2026-09-05,NEWDIR,1,首次出现 ci/toolchain.policy.json,chore(ci): V81-ADOPT-004 Agent 主机工具链盘点与锁存 [V81-ADOPT-004]
1524,becc85a0,2026-09-05,NEWDIR,1,首次出现 ci/verify_toolchain.py,chore(ci): V81-ADOPT-004 Agent 主机工具链盘点与锁存 [V81-ADOPT-004]
1524,becc85a0,2026-09-05,NEWDIR,1,首次出现 docs/operations,chore(ci): V81-ADOPT-004 Agent 主机工具链盘点与锁存 [V81-ADOPT-004]
1524,becc85a0,2026-09-05,CI,3,改 ci/ 下文件（机器门口径）,chore(ci): V81-ADOPT-004 Agent 主机工具链盘点与锁存 [V81-ADOPT-004]
1526,b4f923cc,2026-09-05,NEWDIR,1,首次出现 ci/check_version.py,chore(version): V81-ADOPT-006 统一活动版本源至 0.11.0-alpha.2 并同步冻结约束版本行 [V81-ADOPT-006]
1526,b4f923cc,2026-09-05,CI,1,改 ci/ 下文件（机器门口径）,chore(version): V81-ADOPT-006 统一活动版本源至 0.11.0-alpha.2 并同步冻结约束版本行 [V81-ADOPT-006]
1527,0acfb514,2026-09-05,NEWDIR,1,首次出现 ci/INVENTORY_REPORT.md,feat(ci): V8-CI-001 检查器与测试资产盘点注册 70 项 [V8-CI-001]
1527,0acfb514,2026-09-05,NEWDIR,1,首次出现 ci/checks.json,feat(ci): V8-CI-001 检查器与测试资产盘点注册 70 项 [V8-CI-001]
1527,0acfb514,2026-09-05,NEWDIR,1,首次出现 ci/impact_map.json,feat(ci): V8-CI-001 检查器与测试资产盘点注册 70 项 [V8-CI-001]
1527,0acfb514,2026-09-05,NEWDIR,1,首次出现 ci/validate_registry.py,feat(ci): V8-CI-001 检查器与测试资产盘点注册 70 项 [V8-CI-001]
1527,0acfb514,2026-09-05,NEWDIR,1,首次出现 tests/test_index.csv,feat(ci): V8-CI-001 检查器与测试资产盘点注册 70 项 [V8-CI-001]
1527,0acfb514,2026-09-05,CI,4,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-001 检查器与测试资产盘点注册 70 项 [V8-CI-001]
1528,459da629,2026-09-06,NEWDIR,1,首次出现 ci/checks.schema.json,feat(ci): V8-CI-002 统一确定性 CI 执行器、结果 schema 与 29 项单测 [V8-CI-002]
1528,459da629,2026-09-06,NEWDIR,1,首次出现 ci/ci_result.schema.json,feat(ci): V8-CI-002 统一确定性 CI 执行器、结果 schema 与 29 项单测 [V8-CI-002]
1528,459da629,2026-09-06,NEWDIR,1,首次出现 ci/run.py,feat(ci): V8-CI-002 统一确定性 CI 执行器、结果 schema 与 29 项单测 [V8-CI-002]
1528,459da629,2026-09-06,NEWDIR,1,首次出现 ci/tests,feat(ci): V8-CI-002 统一确定性 CI 执行器、结果 schema 与 29 项单测 [V8-CI-002]
1528,459da629,2026-09-06,CI,8,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-002 统一确定性 CI 执行器、结果 schema 与 29 项单测 [V8-CI-002]
1530,df01ea7b,2026-09-06,CI,2,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-003 动态资源探测与统一监控 wrapper [V8-CI-003]
1532,c583e59d,2026-09-06,CI,2,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-004 changed path→checks 映射与 fast profile 实测 [V8-CI-004]
1534,e1fde093,2026-09-06,NEWDIR,1,首次出现 ci/resource_monitor.py,feat(ci): V8-CI-005 linux-deep 检查注册与 deep 构建驱动链 [V8-CI-005]
1534,e1fde093,2026-09-06,NEWDIR,1,首次出现 cmake/qa_coverage_report.sh,feat(ci): V8-CI-005 linux-deep 检查注册与 deep 构建驱动链 [V8-CI-005]
1534,e1fde093,2026-09-06,NEWDIR,1,首次出现 docs/quality,feat(ci): V8-CI-005 linux-deep 检查注册与 deep 构建驱动链 [V8-CI-005]
1534,e1fde093,2026-09-06,CI,6,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-005 linux-deep 检查注册与 deep 构建驱动链 [V8-CI-005]
1536,847a7a6b,2026-09-06,CI,3,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-006 Windows 构建驱动与 candidate 打包链 [V8-CI-006]
1538,a032c0cc,2026-09-06,NEWDIR,1,首次出现 .github/workflows,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1538,a032c0cc,2026-09-06,NEWDIR,1,首次出现 ci/actions.lock.json,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1538,a032c0cc,2026-09-06,NEWDIR,1,首次出现 ci/bootstrap.py,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1538,a032c0cc,2026-09-06,NEWDIR,1,首次出现 ci/select_profile.py,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1538,a032c0cc,2026-09-06,NEWDIR,1,首次出现 ci/validate_candidate.py,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1538,a032c0cc,2026-09-06,NEWDIR,1,首次出现 ci/verify_actions_lock.py,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1538,a032c0cc,2026-09-06,CI,7,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-007 双平台 workflow、action 锁与 CI 辅助链 [V8-CI-007]
1540,9b3fe93e,2026-09-06,NEWDIR,1,首次出现 ci/select_candidate.py,feat(ci): V8-CI-008 Fatduck 三 job workflow 与候选选择器 [V8-CI-008]
1540,9b3fe93e,2026-09-06,CI,3,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-008 Fatduck 三 job workflow 与候选选择器 [V8-CI-008]
1542,1e50d49e,2026-09-06,CI,3,改 ci/ 下文件（机器门口径）,feat(ci): V8-CI-009 负向测试矩阵与守卫补齐 [V8-CI-009]
1547,2508a379,2026-09-06,CI,3,改 ci/ 下文件（机器门口径）,fix(ci): V8-CI-010 修复轮 2 工具链 policy 校准与产物路径对齐 [V8-CI-010]
1548,77da09ef,2026-09-06,CI,9,改 ci/ 下文件（机器门口径）,fix(ci): V8-CI-010 修复轮 3 monitor shim 导入链与 bootstrap UTF-8 [V8-CI-010]
1549,7e974087,2026-09-06,CI,3,改 ci/ 下文件（机器门口径）,fix(ci): V8-CI-010 修复轮 4 run/ 预检豁免与 MSVC preset 可移植化 [V8-CI-010]
1549,7e974087,2026-09-06,PRESET,1,改 CMakePresets.json,fix(ci): V8-CI-010 修复轮 4 run/ 预检豁免与 MSVC preset 可移植化 [V8-CI-010]
